   0.10000,   0.10000,   0.10000,868680.16518,30790.80685,23949.58088
   0.10000,   0.10000,   0.30000,451414.72612,28208.49869,23857.06360
   0.10000,   0.10000,   0.50000,293592.43388,26958.87831,21758.95193
   0.10000,   0.10000,   0.70000,219218.92424,21937.30796,19359.04264
   0.10000,   0.10000,   0.90000,169031.18820,22692.30270,17218.53640
   0.10000,   0.30000,   0.10000,454808.91726,30066.56457,16393.92113
   0.10000,   0.30000,   0.30000,341707.71752,28313.43328,15080.31227
   0.10000,   0.30000,   0.50000,259571.53869,24202.18500,14655.25402
   0.10000,   0.30000,   0.70000,204695.34799,21701.96259,13344.03633
   0.10000,   0.30000,   0.90000,161175.25986,22908.48164,12291.91284
   0.10000,   0.50000,   0.10000,282871.45461,29659.24152,14114.10452
   0.10000,   0.50000,   0.30000,254564.33203,28374.73526,13646.73172
   0.10000,   0.50000,   0.50000,215694.75288,27680.76233,12764.47096
   0.10000,   0.50000,   0.70000,185022.48060,23327.33178,11840.56799
   0.10000,   0.50000,   0.90000,147538.35311,23123.76791,11105.21332
   0.10000,   0.70000,   0.10000,202055.66733,31222.91421,17000.79874
   0.10000,   0.70000,   0.30000,194349.27009,30857.31104,16767.57661
   0.10000,   0.70000,   0.50000,176050.36100,29169.74653,16789.77149
   0.10000,   0.70000,   0.70000,159608.45280,24070.52097,14936.72103
   0.10000,   0.70000,   0.90000,134265.27194,22629.19330,15884.22150
   0.10000,   0.90000,   0.10000,159379.29991,33528.42311,23378.75252
   0.10000,   0.90000,   0.30000,158513.32838,31750.04306,22005.93879
   0.10000,   0.90000,   0.50000,151757.84956,31148.90620,22546.91711
   0.10000,   0.90000,   0.70000,133642.38046,27367.36731,19111.22952
   0.10000,   0.90000,   0.90000,112154.70126,22519.09241,19104.52092
   0.10000,   1.10000,   0.10000,134680.89096,36867.13943,27502.95804
   0.10000,   1.10000,   0.30000,128698.22462,33597.68608,28164.97836
   0.10000,   1.10000,   0.50000,127085.91036,32264.83442,25490.32763
   0.10000,   1.10000,   0.70000,108757.83870,26595.98433,20735.77352
   0.10000,   1.10000,   0.90000,94670.67218,23006.98314,16902.15349
   0.10000,   1.30000,   0.10000,117262.72160,32036.33017,25362.86037
   0.10000,   1.30000,   0.30000,117021.15849,32738.06603,21628.71318
   0.10000,   1.30000,   0.50000,106786.41854,30755.65984,19172.48227
   0.10000,   1.30000,   0.70000,95875.52546,26524.61956,17577.73510
   0.10000,   1.30000,   0.90000,80867.71427,23179.08440,15212.11915
   0.10000,   1.50000,   0.10000,110148.01483,32687.58289,17276.72824
   0.10000,   1.50000,   0.30000,105782.09865,30288.95693,16726.61906
   0.10000,   1.50000,   0.50000,93307.85146,27431.11029,17494.37056
   0.10000,   1.50000,   0.70000,83185.03865,23548.34459,15433.60155
   0.10000,   1.50000,   0.90000,71195.30122,21599.89193,15464.23561
