   0.20000,   1.30000,   0.30000,127563.54369,202528.18608,163943.84667
   0.20000,   1.30000,   0.40000,131945.06866,151941.96587,159703.52367
   0.20000,   1.30000,   0.50000,144034.29646,123178.18963,149256.20198
   0.20000,   1.30000,   0.60000,171527.86099,100598.13824,132145.43323
   0.20000,   1.30000,   0.70000,183235.16265,96377.47919,119410.75099
   0.20000,   1.30000,   0.80000,197628.82036,93645.28127,96819.55302
   0.20000,   1.30000,   0.90000,206006.18130,93009.98365,104655.66666
   0.20000,   1.40000,   0.10000,143699.94312,258693.64106,167590.68969
   0.20000,   1.40000,   0.20000,125575.95585,240285.98633,165986.89357
   0.20000,   1.40000,   0.30000,117462.51658,203364.59197,170377.15015
   0.20000,   1.40000,   0.40000,118969.38235,154657.34726,160276.52791
   0.20000,   1.40000,   0.50000,138235.27105,122450.71372,147490.16393
   0.20000,   1.40000,   0.60000,160099.81265,101042.44582,135537.91858
   0.20000,   1.40000,   0.70000,179337.84463,97337.79776,117452.18201
   0.20000,   1.40000,   0.80000,182517.86719,96836.88082,96123.26606
   0.20000,   1.40000,   0.90000,180573.50978,87121.69097,111861.47329
   0.20000,   1.60000,   0.10000,157438.19196,245639.59890,165637.94318
   0.20000,   1.60000,   0.20000,150452.17820,231695.72432,153077.28893
   0.20000,   1.60000,   0.30000,145138.01988,205071.73058,145109.53489
   0.20000,   1.60000,   0.40000,138886.74657,165470.39808,146666.93340
   0.20000,   1.60000,   0.50000,134048.93789,128884.49753,137926.25975
   0.20000,   1.60000,   0.60000,160335.22890,102597.63893,120629.45485
   0.20000,   1.60000,   0.70000,156751.02461,86259.42050,105098.78082
   0.20000,   1.60000,   0.80000,155475.28734,85280.73554,84101.27358
   0.20000,   1.60000,   0.90000,140817.23858,81086.02939,99960.65584
   0.20000,   1.70000,   0.10000,162800.85194,229892.05231,164626.14489
   0.20000,   1.70000,   0.20000,154718.40293,218261.58772,150056.70748
   0.20000,   1.70000,   0.30000,144692.77597,195022.95672,135423.68035
   0.20000,   1.70000,   0.40000,144679.70710,162627.64868,120701.20234
   0.20000,   1.70000,   0.50000,141458.23977,129218.45309,123657.13801
   0.20000,   1.70000,   0.60000,154522.58767,104604.04486,110619.05530
   0.20000,   1.70000,   0.70000,159710.95286,84188.12334,90498.53453
   0.20000,   1.70000,   0.80000,138070.14776,79452.11036,95729.47438
   0.20000,   1.70000,   0.90000,120740.18034,78930.69960,109467.65412
   0.20000,   1.80000,   0.10000,145459.97249,215424.12447,137972.69035
   0.20000,   1.80000,   0.20000,145641.22312,207101.34610,132415.74002
   0.20000,   1.80000,   0.30000,149793.50402,187806.20143,128799.98671
   0.20000,   1.80000,   0.40000,141176.11729,158892.43636,111907.80555
   0.20000,   1.80000,   0.50000,145948.74032,129496.21443,101180.32831
   0.20000,   1.80000,   0.60000,147362.45891,103885.94319,92977.04135
   0.20000,   1.80000,   0.70000,143948.31787,87302.71166,95143.70509
   0.20000,   1.80000,   0.80000,135756.04945,84212.68061,101179.06088
   0.20000,   1.80000,   0.90000,109689.52349,82290.41205,115372.99146
   0.20000,   1.90000,   0.10000,149213.67579,201808.32998,132485.72723
   0.20000,   1.90000,   0.20000,152944.26866,195709.20780,122749.78781
   0.20000,   1.90000,   0.30000,149588.70330,176985.79936,113552.82567
   0.20000,   1.90000,   0.40000,144831.04524,151223.06505,97469.40964
   0.20000,   1.90000,   0.50000,147532.76617,120045.37828,97449.64991
   0.20000,   1.90000,   0.60000,149454.59805,97570.25865,90810.30331
   0.20000,   1.90000,   0.70000,145798.01536,88701.75593,92304.33157
   0.20000,   1.90000,   0.80000,131143.24790,87705.98355,105332.80676
   0.20000,   1.90000,   0.90000,123291.78629,85854.25247,117527.25942
   0.20000,   2.00000,   0.10000,135161.29349,182900.35249,125713.60229
   0.20000,   2.00000,   0.20000,134538.61088,183506.84482,111770.81113
   0.20000,   2.00000,   0.30000,136728.55196,168124.27577,103119.95283
   0.20000,   2.00000,   0.40000,139667.85338,142660.80184,93232.04519
   0.20000,   2.00000,   0.50000,148693.99978,107315.89541,92264.03945
   0.20000,   2.00000,   0.60000,161432.11570,101383.40465,83070.76180
   0.20000,   2.00000,   0.70000,163375.96701,96125.05452,94183.20300
   0.20000,   2.00000,   0.80000,142721.47606,94079.06484,107771.50040
   0.20000,   2.00000,   0.90000,124620.75544,89622.01595,118630.13231
   0.20000,   2.10000,   0.10000,119351.18243,176748.14162,109648.85102
   0.20000,   2.10000,   0.20000,116913.08075,164774.65825,94735.18355
   0.20000,   2.10000,   0.30000,132014.30816,147270.51420,84097.79759
   0.20000,   2.10000,   0.40000,122280.58015,117658.23132,81914.90330
   0.20000,   2.10000,   0.50000,143160.01566,99414.62356,84106.46699
   0.20000,   2.10000,   0.60000,156548.72797,115058.56312,85207.24869
   0.20000,   2.10000,   0.70000,158817.56612,119501.15710,94728.66188
   0.20000,   2.10000,   0.80000,135333.06689,109398.16725,105425.83626
   0.20000,   2.10000,   0.90000,109655.07803,107089.95150,120266.11185
   0.20000,   2.20000,   0.10000,88657.88787,166000.18349,109323.68168
   0.20000,   2.20000,   0.20000,86506.31423,149820.81717,88517.88173
   0.20000,   2.20000,   0.30000,93685.96837,128973.83894,79319.36000
   0.20000,   2.20000,   0.40000,105766.82653,98950.93852,81701.85947
   0.20000,   2.20000,   0.50000,119198.11835,104927.15492,85500.42369
   0.20000,   2.20000,   0.60000,137430.53154,116403.18267,94512.99381
   0.20000,   2.20000,   0.70000,139848.49013,115588.31280,97892.22414
   0.20000,   2.20000,   0.80000,123054.24171,117175.51325,125323.80575
   0.20000,   2.20000,   0.90000,114861.41264,126986.28393,125556.12868
   0.20000,   2.30000,   0.10000,77965.99349,157725.00991,114286.44075
   0.20000,   2.30000,   0.20000,77019.07666,142239.65698,98113.22796
   0.20000,   2.30000,   0.30000,79438.12538,124713.19617,79735.83611
   0.20000,   2.30000,   0.40000,83761.65401,103965.96360,83894.63697
   0.20000,   2.30000,   0.50000,102463.87994,104908.12326,94935.31615
   0.20000,   2.30000,   0.60000,120828.70062,105830.12002,106852.05896
   0.20000,   2.30000,   0.70000,129385.83611,118277.82449,111277.54436
   0.20000,   2.30000,   0.80000,126591.27801,141568.72894,122294.37308
   0.20000,   2.30000,   0.90000,113746.64942,154551.74621,127621.55703
   0.20000,   2.40000,   0.10000,79956.01661,143111.30178,111539.11642
   0.20000,   2.40000,   0.20000,81216.83331,130786.53799,93849.09364
   0.20000,   2.40000,   0.30000,81711.98666,112032.14246,85546.54436
   0.20000,   2.40000,   0.40000,77549.05745,107295.42222,85603.52371
   0.20000,   2.40000,   0.50000,77833.13746,108055.91714,112544.93825
   0.20000,   2.40000,   0.60000,99425.99842,129047.74942,127910.24304
   0.20000,   2.40000,   0.70000,116265.92780,150196.24630,130757.94799
   0.20000,   2.40000,   0.80000,118123.78299,166326.47871,120723.82924
   0.20000,   2.40000,   0.90000,121312.13672,179615.84008,126761.97415
   0.20000,   2.50000,   0.10000,100263.80759,152234.33553,99511.56430
   0.20000,   2.50000,   0.20000,84528.74863,139391.99652,90838.19266
   0.20000,   2.50000,   0.30000,78014.53024,119952.71666,84727.71708
   0.20000,   2.50000,   0.40000,73759.13258,125800.59849,95630.89836
   0.20000,   2.50000,   0.50000,68206.49788,138803.88714,128809.86094
   0.20000,   2.50000,   0.60000,88189.84794,161847.41321,139036.40113
   0.20000,   2.50000,   0.70000,103410.61909,179012.10803,143011.75197
   0.20000,   2.50000,   0.80000,116107.50000,190027.63156,131513.41655
   0.20000,   2.50000,   0.90000,126734.12748,197950.50706,125997.97804
   0.20000,   2.60000,   0.10000,127424.89783,171275.61066,104197.19496
   0.20000,   2.60000,   0.20000,113190.84718,154964.09396,92416.18625
   0.20000,   2.60000,   0.30000,91939.28202,144560.46526,93224.87028
   0.20000,   2.60000,   0.40000,77061.10198,151550.64197,102907.49305
   0.20000,   2.60000,   0.50000,70089.60838,168837.59472,141485.46386
   0.20000,   2.60000,   0.60000,87978.66122,183366.43713,150667.53801
   0.20000,   2.60000,   0.70000,111020.80575,206130.92866,154163.06819
   0.20000,   2.60000,   0.80000,117807.85264,227066.31475,140141.50379
   0.20000,   2.60000,   0.90000,132974.44905,231961.46924,130897.77352
   0.20000,   2.70000,   0.10000,138467.85758,200012.46249,115736.03691
   0.20000,   2.70000,   0.20000,128172.80234,182314.60473,109551.97041
   0.20000,   2.70000,   0.30000,106532.05332,171767.14845,108083.18531
   0.20000,   2.70000,   0.40000,91349.19307,185886.92367,113616.10375
   0.20000,   2.70000,   0.50000,83785.07601,208276.59180,148308.60841
   0.20000,   2.70000,   0.60000,91224.41094,225526.32466,155215.88252
   0.20000,   2.70000,   0.70000,112916.81947,251933.42071,159113.04503
   0.20000,   2.70000,   0.80000,128029.37027,273290.77335,139723.32982
   0.20000,   2.70000,   0.90000,133114.83524,274150.95213,145859.56967
   0.20000,   2.80000,   0.10000,171816.77370,222972.58811,131351.45216
   0.20000,   2.80000,   0.20000,154049.66850,208244.97011,122881.53225
   0.20000,   2.80000,   0.30000,137038.33706,203835.66986,119752.23564
   0.20000,   2.80000,   0.40000,117482.59845,221739.80616,123313.06453
   0.20000,   2.80000,   0.50000,105146.21988,239334.46278,150115.72429
   0.20000,   2.80000,   0.60000,103131.91024,259462.68741,160028.71896
   0.20000,   2.80000,   0.70000,124282.39461,290425.49742,160279.00484
   0.20000,   2.80000,   0.80000,139829.02532,312865.21832,148700.76667
   0.20000,   2.80000,   0.90000,155543.16243,316889.57271,148941.62701
   0.30000,   0.20000,   0.10000,557138.19061,138467.82712,219390.27735
   0.30000,   0.20000,   0.20000,484476.88387,128172.81088,207434.60610
   0.30000,   0.20000,   0.30000,420754.89209,106532.01260,180822.77124
   0.30000,   0.20000,   0.40000,360479.23282,91349.15155,148675.76777
   0.30000,   0.20000,   0.50000,305402.55987,83785.08652,112520.32857
   0.30000,   0.20000,   0.60000,256743.39639,91224.44224,95031.03689
   0.30000,   0.20000,   0.70000,227932.01006,112916.85547,77646.35311
   0.30000,   0.20000,   0.80000,219086.28862,128029.41840,75304.44732
   0.30000,   0.20000,   0.90000,236249.72993,133114.90593,76933.94211
   0.30000,   0.30000,   0.10000,476698.58458,136779.71376,195457.11213
   0.30000,   0.30000,   0.20000,412977.39539,126981.58891,184470.84223
   0.30000,   0.30000,   0.30000,370150.92134,103766.76671,162057.63601
   0.30000,   0.30000,   0.40000,317124.78186,85077.59935,132455.22042
   0.30000,   0.30000,   0.50000,290347.51648,69856.60033,99477.05089
   0.30000,   0.30000,   0.60000,234784.99946,87826.73516,74229.96277
   0.30000,   0.30000,   0.70000,214069.80911,100666.60478,73167.15251
   0.30000,   0.30000,   0.80000,223971.89486,115750.51084,73802.97520
   0.30000,   0.30000,   0.90000,217881.28892,123459.29029,75181.62054
   0.30000,   0.40000,   0.10000,385989.01422,147040.80943,162114.85171
   0.30000,   0.40000,   0.20000,366755.81965,132758.84656,148480.31362
   0.30000,   0.40000,   0.30000,324044.51599,108789.48140,126387.41117
   0.30000,   0.40000,   0.40000,279474.98713,83514.07501,102515.56145
   0.30000,   0.40000,   0.50000,248395.46806,75955.43135,75450.14263
   0.30000,   0.40000,   0.60000,215281.60026,89674.82128,70084.51067
   0.30000,   0.40000,   0.70000,189525.47452,92733.82762,70593.61060
   0.30000,   0.40000,   0.80000,199198.40189,108692.07376,72752.61640
   0.30000,   0.40000,   0.90000,201547.12991,113507.81358,73978.43408
   0.30000,   0.50000,   0.10000,348729.40169,163179.73700,128444.48196
   0.30000,   0.50000,   0.20000,323694.66713,141051.37727,115783.39367
   0.30000,   0.50000,   0.30000,284122.89832,116640.67356,96787.06708
   0.30000,   0.50000,   0.40000,248688.83473,87598.92573,79737.63655
   0.30000,   0.50000,   0.50000,211828.23895,75648.31549,67770.51556
   0.30000,   0.50000,   0.60000,206082.71529,90224.60157,68521.51570
   0.30000,   0.50000,   0.70000,176127.53862,86924.58282,68995.53699
   0.30000,   0.50000,   0.80000,191522.96178,100771.96058,71103.68126
   0.30000,   0.50000,   0.90000,204057.64444,104139.94373,71409.38462
   0.30000,   0.60000,   0.10000,291345.64161,175060.67680,102055.66992
   0.30000,   0.60000,   0.20000,269449.12882,145562.30334,91883.45837
   0.30000,   0.60000,   0.30000,243917.53647,125062.22270,75649.64872
   0.30000,   0.60000,   0.40000,219031.62820,100279.63678,65316.27898
   0.30000,   0.60000,   0.50000,188419.89436,76575.49856,65311.04342
   0.30000,   0.60000,   0.60000,183150.54662,80584.46368,65555.29299
   0.30000,   0.60000,   0.70000,168221.69695,82605.60734,66666.81118
   0.30000,   0.60000,   0.80000,175096.59691,103126.78234,67510.01394
   0.30000,   0.60000,   0.90000,196283.32152,114617.86731,69888.42592
   0.30000,   0.70000,   0.10000,251753.55158,182101.73907,74277.22866
   0.30000,   0.70000,   0.20000,237676.43138,159970.45662,63199.44572
   0.30000,   0.70000,   0.30000,216030.17375,133442.09302,62778.93636
   0.30000,   0.70000,   0.40000,200581.23134,109372.98165,63012.22418
   0.30000,   0.70000,   0.50000,174175.38509,92918.43476,63160.18171
   0.30000,   0.70000,   0.60000,159281.78794,76039.51740,64377.07021
   0.30000,   0.70000,   0.70000,167042.79071,82093.79565,64178.23592
   0.30000,   0.70000,   0.80000,181323.39963,110828.31805,65253.40952
   0.30000,   0.70000,   0.90000,201185.20971,120801.27194,80341.86293
   0.30000,   0.80000,   0.10000,218301.18139,193439.77889,84131.03205
   0.30000,   0.80000,   0.20000,215960.57265,164607.37368,77002.71271
   0.30000,   0.80000,   0.30000,199052.43230,139672.59140,69600.55348
   0.30000,   0.80000,   0.40000,187107.42039,116100.03266,71735.91695
   0.30000,   0.80000,   0.50000,163349.42184,93485.66386,66067.55491
   0.30000,   0.80000,   0.60000,159190.65819,75836.65221,65193.48682
   0.30000,   0.80000,   0.70000,170809.94701,84873.95292,70610.94435
   0.30000,   0.80000,   0.80000,183118.35310,113530.54014,71959.64454
   0.30000,   0.80000,   0.90000,199802.87588,124851.04822,73831.20965
   0.30000,   0.90000,   0.10000,202539.41385,193372.35783,101154.12341
   0.30000,   0.90000,   0.20000,200226.30611,165029.13164,94996.88754
   0.30000,   0.90000,   0.30000,181845.76026,138710.32907,84434.30273
   0.30000,   0.90000,   0.40000,163184.63338,115342.96836,81320.08528
   0.30000,   0.90000,   0.50000,151109.62362,98208.35640,77941.98181
   0.30000,   0.90000,   0.60000,157461.85478,79938.40819,79168.69724
   0.30000,   0.90000,   0.70000,181719.44335,91189.19894,80159.83611
   0.30000,   0.90000,   0.80000,186981.18968,112515.65111,76427.74185
   0.30000,   0.90000,   0.90000,202358.27998,125302.68969,66136.96466
   0.30000,   1.00000,   0.10000,181653.61462,191206.82298,127992.66114
   0.30000,   1.00000,   0.20000,171262.54866,179065.20695,114753.65688
   0.30000,   1.00000,   0.30000,156649.06096,151974.39159,102148.00088
   0.30000,   1.00000,   0.40000,154894.42974,122507.89702,99998.54914
   0.30000,   1.00000,   0.50000,149967.61949,102786.76334,99262.54978
   0.30000,   1.00000,   0.60000,156670.03614,83385.19623,88991.38992
   0.30000,   1.00000,   0.70000,178471.30249,98235.96735,84697.76054
   0.30000,   1.00000,   0.80000,187011.83602,111250.27061,76154.71158
   0.30000,   1.00000,   0.90000,200634.62062,123676.57888,68456.07790
   0.30000,   1.10000,   0.10000,163076.97085,203897.55813,144693.98813
   0.30000,   1.10000,   0.20000,158668.79562,186783.67616,138074.52358
   0.30000,   1.10000,   0.30000,142095.33927,161102.69261,128746.39499
   0.30000,   1.10000,   0.40000,148454.68437,121238.12298,121825.62605
   0.30000,   1.10000,   0.50000,142573.26668,103545.42385,111978.10064
   0.30000,   1.10000,   0.60000,160050.11764,89974.76672,95261.18794
   0.30000,   1.10000,   0.70000,177109.74347,98943.50891,93329.48177
   0.30000,   1.10000,   0.80000,196112.72715,108325.83470,85848.31021
   0.30000,   1.10000,   0.90000,198767.87156,113774.28211,75029.47395
   0.30000,   1.20000,   0.10000,145333.24055,219547.44821,151792.12086
   0.30000,   1.20000,   0.20000,141051.48618,204884.11135,148256.44758
   0.30000,   1.20000,   0.30000,136719.57374,176320.32103,140398.26270
   0.30000,   1.20000,   0.40000,135338.62221,129101.57156,139032.21476
   0.30000,   1.20000,   0.50000,148211.55822,104506.84858,127008.49044
   0.30000,   1.20000,   0.60000,162275.67601,93502.63975,114014.41289
   0.30000,   1.20000,   0.70000,190916.94347,82351.43818,101311.02105
   0.30000,   1.20000,   0.80000,201545.89283,90382.06176,86810.33254
   0.30000,   1.20000,   0.90000,205560.09555,104488.28157,82199.21126
   0.30000,   1.30000,   0.10000,127956.41692,228997.80058,165885.71917
   0.30000,   1.30000,   0.20000,121706.46402,209377.07476,156666.98194
   0.30000,   1.30000,   0.30000,124616.48460,180602.32726,152773.13789
   0.30000,   1.30000,   0.40000,136981.56469,136406.79775,141323.29445
   0.30000,   1.30000,   0.50000,144970.16457,102794.13578,135931.45880
   0.30000,   1.30000,   0.60000,173253.60820,92737.21587,120580.80271
   0.30000,   1.30000,   0.70000,186963.37779,76510.40453,115946.43732
   0.30000,   1.30000,   0.80000,183244.40835,82752.13565,86469.94269
   0.30000,   1.30000,   0.90000,192552.18431,90530.84026,96678.02656
   0.30000,   1.40000,   0.10000,130882.21544,227540.10707,153556.55082
   0.30000,   1.40000,   0.20000,117940.61958,210261.94062,152849.16768
   0.30000,   1.40000,   0.30000,109279.67889,183168.56480,154765.70675
   0.30000,   1.40000,   0.40000,122042.03425,141364.69156,144823.53617
   0.30000,   1.40000,   0.50000,141387.94752,101480.81864,135957.00696
   0.30000,   1.40000,   0.60000,159834.70945,86108.10191,129402.97644
   0.30000,   1.40000,   0.70000,179201.64965,83340.45417,109736.08502
   0.30000,   1.40000,   0.80000,178753.21771,93151.38079,88904.77246
   0.30000,   1.40000,   0.90000,175445.70900,86187.15759,93507.04320
   0.30000,   1.60000,   0.10000,141257.18116,214743.72892,146648.29834
   0.30000,   1.60000,   0.20000,131086.41088,203013.30591,136678.46345
   0.30000,   1.60000,   0.30000,126080.06467,178569.05863,126942.71571
   0.30000,   1.60000,   0.40000,129543.28439,143665.56215,125621.09194
   0.30000,   1.60000,   0.50000,132859.04375,105607.72968,123952.30429
   0.30000,   1.60000,   0.60000,157021.90766,86262.71623,107266.76914
   0.30000,   1.60000,   0.70000,150948.90634,77397.58607,93247.21078
   0.30000,   1.60000,   0.80000,142346.42928,83533.09841,80520.49755
   0.30000,   1.60000,   0.90000,136117.37179,76970.72892,94128.23304
   0.30000,   1.70000,   0.10000,145890.75566,202127.86604,141054.18213
   0.30000,   1.70000,   0.20000,134084.53725,196781.52099,133030.12780
   0.30000,   1.70000,   0.30000,126485.01047,178929.60447,126130.23707
   0.30000,   1.70000,   0.40000,127855.50872,143526.70195,112090.61258
   0.30000,   1.70000,   0.50000,133623.69442,112825.46917,103564.17454
   0.30000,   1.70000,   0.60000,145885.28163,92641.30732,98299.31893
   0.30000,   1.70000,   0.70000,135072.01435,78430.30420,89941.21134
   0.30000,   1.70000,   0.80000,134983.18101,77871.31341,88125.99634
   0.30000,   1.70000,   0.90000,114402.88648,78422.20877,101476.52256
   0.30000,   1.80000,   0.10000,128565.17441,193671.23702,128157.16374
   0.30000,   1.80000,   0.20000,128152.19760,190526.72733,124069.42384
   0.30000,   1.80000,   0.30000,132927.53265,174718.11184,110247.66871
   0.30000,   1.80000,   0.40000,130139.02850,142818.25786,101938.26690
   0.30000,   1.80000,   0.50000,131636.31678,113208.10183,92665.37112
   0.30000,   1.80000,   0.60000,140259.90422,90963.02156,90933.71057
   0.30000,   1.80000,   0.70000,134123.45614,81987.20242,85484.54538
   0.30000,   1.80000,   0.80000,124826.20889,81713.14840,95493.98507
   0.30000,   1.80000,   0.90000,106333.71617,80948.22315,107144.69530
   0.30000,   1.90000,   0.10000,139441.43319,189313.40950,132815.40374
   0.30000,   1.90000,   0.20000,140005.67744,178534.70864,111841.85421
   0.30000,   1.90000,   0.30000,135934.77750,167069.49916,100270.32066
   0.30000,   1.90000,   0.40000,138635.40979,139023.61167,87182.50151
   0.30000,   1.90000,   0.50000,138440.71842,107581.96869,78637.38632
   0.30000,   1.90000,   0.60000,151130.52565,86614.89029,84209.56252
   0.30000,   1.90000,   0.70000,148460.20405,85549.65309,91212.99174
   0.30000,   1.90000,   0.80000,129887.73764,85006.66156,106955.89687
   0.30000,   1.90000,   0.90000,115614.24013,83745.32635,111245.48277
   0.30000,   2.00000,   0.10000,130618.51980,184842.14722,118705.20766
